"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay"
"599","1229","CHE+DWT","T5","46",0.561,46
"600","1229","CHE+DWT","T5","54",0.715,54
"601","1229","CHE+DWT","T5","60",0.955,60
"602","1229","CHE+DWT","T5","67",1.078,67
"603","1231","CHE+DWT","T5","11",0.365,11
"604","1231","CHE+DWT","T5","18",0.306,18
"605","1231","CHE+DWT","T5","24",0.307,24
"606","1231","CHE+DWT","T5","38",0.461,38
"607","1231","CHE+DWT","T5","46",0.535,46
"608","1231","CHE+DWT","T5","54",0.953,54
"609","1231","CHE+DWT","T5","60",1.036,60
"610","1231","CHE+DWT","T5","67",1.035,67
"611","1232","CHE+DWT","T5","11",0.311,11
"612","1232","CHE+DWT","T5","18",0.204,18
"613","1232","CHE+DWT","T5","24",0.18,24
"614","1232","CHE+DWT","T5","38",0.195,38
"615","1232","CHE+DWT","T5","46",0.2,46
"616","1232","CHE+DWT","T5","54",0.216,54
"617","1232","CHE+DWT","T5","60",0.212,60
"618","1232","CHE+DWT","T5","67",0.258,67
"619","1233","CHE+DWT","T5","11",0.39,11
"620","1233","CHE+DWT","T5","18",0.369,18
"621","1233","CHE+DWT","T5","24",0.454,24
"622","1233","CHE+DWT","T5","38",0.29,38
"623","1233","CHE+DWT","T5","46",0.531,46
"624","1233","CHE+DWT","T5","54",0.607,54
"625","1233","CHE+DWT","T5","60",0.668,60
"626","1233","CHE+DWT","T5","67",0.719,67
"627","1234","CHE+DWT","T5","11",0.296,11
"628","1234","CHE+DWT","T5","18",0.233,18
"629","1234","CHE+DWT","T5","24",0.198,24
"630","1234","CHE+DWT","T5","38",0.22,38
"631","1234","CHE+DWT","T5","46",0.295,46
"632","1234","CHE+DWT","T5","54",0.403,54
"633","1234","CHE+DWT","T5","60",0.404,60
"634","1234","CHE+DWT","T5","67",0.443,67
"635","1237","CHE+DWT","T5","11",0.212,11
"636","1237","CHE+DWT","T5","18",0.245,18
"637","1237","CHE+DWT","T5","24",0.243,24
"638","1237","CHE+DWT","T5","38",0.349,38
"639","1237","CHE+DWT","T5","46",0.461,46
"640","1237","CHE+DWT","T5","54",0.572,54
"641","1237","CHE+DWT","T5","60",0.564,60
"642","1237","CHE+DWT","T5","67",0.876,67
"643","1239","CHE+DWT","T5","11",0.353,11
"644","1239","CHE+DWT","T5","18",0.368,18
"645","1239","CHE+DWT","T5","24",0.367,24
"646","1240","CHE+DWT","T5","11",0.286,11
"647","1240","CHE+DWT","T5","18",0.324,18
"648","1240","CHE+DWT","T5","24",0.288,24
"649","1240","CHE+DWT","T5","38",0.386,38
"650","1240","CHE+DWT","T5","46",0.474,46
"651","1240","CHE+DWT","T5","54",0.532,54
"652","1240","CHE+DWT","T5","60",0.76,60
"653","1240","CHE+DWT","T5","67",0.971,67
"654","1241","CHE+DWT","T5","11",0.386,11
"655","1241","CHE+DWT","T5","18",0.455,18
"656","1241","CHE+DWT","T5","24",0.309,24
"657","1242","CHE+DWT","T5","11",0.265,11
"658","1242","CHE+DWT","T5","18",0.325,18
"659","1242","CHE+DWT","T5","24",0.389,24
"660","1242","CHE+DWT","T5","38",0.358,38
"661","1242","CHE+DWT","T5","46",0.481,46
"662","1242","CHE+DWT","T5","54",0.579,54
"663","1242","CHE+DWT","T5","60",0.763,60
"664","1242","CHE+DWT","T5","67",0.821,67
"665","1245","CHE+DWT","T5","11",0.26,11
"666","1245","CHE+DWT","T5","18",0.303,18
"667","1245","CHE+DWT","T5","24",0.278,24
"668","1245","CHE+DWT","T5","38",0.226,38
"669","1245","CHE+DWT","T5","46",0.34,46
"670","1245","CHE+DWT","T5","54",0.485,54
"671","1245","CHE+DWT","T5","60",0.522,60
"672","1245","CHE+DWT","T5","67",0.567,67
"673","1246","CHE+DWT","T5","11",0.27,11
"674","1246","CHE+DWT","T5","18",0.297,18
"675","1246","CHE+DWT","T5","24",0.222,24
"676","1246","CHE+DWT","T5","38",0.331,38
"677","1246","CHE+DWT","T5","46",0.505,46
"678","1246","CHE+DWT","T5","54",0.634,54
"679","1246","CHE+DWT","T5","60",0.663,60
"680","1246","CHE+DWT","T5","67",0.681,67
"681","1250","CHE+DWT","T5","11",0.144,11
"682","1250","CHE+DWT","T5","18",0.174,18
"683","1250","CHE+DWT","T5","24",0.173,24
"684","1250","CHE+DWT","T5","38",0.121,38
"685","1250","CHE+DWT","T5","46",0.143,46
"686","1250","CHE+DWT","T5","54",0.15,54
"687","1250","CHE+DWT","T5","60",0.186,60
"688","1250","CHE+DWT","T5","67",0.178,67
"689","1251","CHE+DWT","T5","11",0.21,11
"690","1251","CHE+DWT","T5","18",0.221,18
"691","1251","CHE+DWT","T5","24",0.256,24
"692","1251","CHE+DWT","T5","38",0.285,38
"693","1251","CHE+DWT","T5","46",0.377,46
"694","1251","CHE+DWT","T5","54",0.507,54
"695","1251","CHE+DWT","T5","60",0.65,60
"696","1251","CHE+DWT","T5","67",0.667,67
"697","1252","CHE+DWT","T5","11",0.259,11
"698","1252","CHE+DWT","T5","18",0.264,18
"699","1252","CHE+DWT","T5","24",0.372,24
"700","1252","CHE+DWT","T5","38",0.347,38
"701","1252","CHE+DWT","T5","46",0.477,46
"702","1252","CHE+DWT","T5","54",0.584,54
"703","1252","CHE+DWT","T5","60",0.75,60
"704","1252","CHE+DWT","T5","67",0.89,67
"705","1254","CHE+DWT","T5","11",0.262,11
"706","1254","CHE+DWT","T5","18",0.323,18
"707","1254","CHE+DWT","T5","24",0.298,24
"708","1254","CHE+DWT","T5","38",0.343,38
"709","1254","CHE+DWT","T5","46",0.51,46
"710","1254","CHE+DWT","T5","54",0.675,54
"711","1254","CHE+DWT","T5","60",0.687,60
"712","1254","CHE+DWT","T5","67",0.882,67
"713","1256","CHE+DWT","T5","11",0.12,11
"714","1256","CHE+DWT","T5","18",0.122,18
"715","1257","CHE+DWT","T5","11",0.248,11
"716","1257","CHE+DWT","T5","18",0.177,18
"717","1257","CHE+DWT","T5","24",0.085,24
"718","1261","CHE+DWT","T5","11",0.31,11
"719","1261","CHE+DWT","T5","18",0.341,18
"720","1261","CHE+DWT","T5","24",0.255,24
"721","1261","CHE+DWT","T5","38",0.542,38
"722","1261","CHE+DWT","T5","46",0.843,46
"723","1261","CHE+DWT","T5","54",1.606,54
"724","1261","CHE+DWT","T5","60",1.737,60
"725","1261","CHE+DWT","T5","67",2.089,67
"726","1263","CHE+DWT","T5","11",0.178,11
"727","1263","CHE+DWT","T5","18",0.278,18
"728","1263","CHE+DWT","T5","24",0.301,24
"729","1263","CHE+DWT","T5","38",0.224,38
"730","1263","CHE+DWT","T5","46",0.261,46
"731","1263","CHE+DWT","T5","54",0.428,54
"732","1263","CHE+DWT","T5","60",0.646,60
"733","1263","CHE+DWT","T5","67",0.767,67
"734","1264","CHE+DWT","T5","11",0.242,11
"735","1264","CHE+DWT","T5","18",0.339,18
"736","1264","CHE+DWT","T5","24",0.369,24
"737","1266","CHE+DWT","T5","11",0.192,11
"738","1266","CHE+DWT","T5","18",0.241,18
"739","1266","CHE+DWT","T5","24",0.233,24
"740","1266","CHE+DWT","T5","38",0.153,38
"741","1266","CHE+DWT","T5","46",0.168,46
"742","1266","CHE+DWT","T5","54",0.271,54
"743","1266","CHE+DWT","T5","60",0.275,60
"744","1266","CHE+DWT","T5","67",0.308,67
"745","1269","CHE+DWT","T5","11",0.309,11
"746","1269","CHE+DWT","T5","18",0.301,18
"747","1269","CHE+DWT","T5","38",0.374,38
"748","1269","CHE+DWT","T5","54",0.798,54
"749","1270","CHE+DWT","T5","11",0.214,11
"750","1270","CHE+DWT","T5","18",0.246,18
"751","1270","CHE+DWT","T5","24",0.219,24
"752","1270","CHE+DWT","T5","38",0.22,38
"753","1270","CHE+DWT","T5","46",0.307,46
"754","1270","CHE+DWT","T5","54",0.359,54
"755","1270","CHE+DWT","T5","60",0.501,60
"756","1270","CHE+DWT","T5","67",0.31,67
"757","1271","CHE+DWT","T5","11",0.047,11
"758","1271","CHE+DWT","T5","18",0.162,18
"759","1271","CHE+DWT","T5","24",0.028,24
"760","1272","CHE+DWT","T5","11",0.215,11
"761","1272","CHE+DWT","T5","18",0.237,18
"762","1272","CHE+DWT","T5","24",0.197,24
"763","1272","CHE+DWT","T5","38",0.251,38
"764","1272","CHE+DWT","T5","46",0.396,46
"765","1272","CHE+DWT","T5","54",0.643,54
"766","1272","CHE+DWT","T5","60",0.86,60
"767","1272","CHE+DWT","T5","67",0.857,67
"768","1275","CHE+DWT","T5","11",0.415,11
"769","1275","CHE+DWT","T5","18",0.227,18
"770","1275","CHE+DWT","T5","24",0.222,24
"771","1276","CHE+DWT","T5","11",0.086,11
"772","1276","CHE+DWT","T5","18",0.076,18
"773","1277","CHE+DWT","T5","11",0.242,11
"774","1277","CHE+DWT","T5","18",0.107,18
"775","1278","CHE+DWT","T5","11",0.116,11
"776","1279","CHE+DWT","T5","11",0.292,11
"777","1280","CHE+DWT","T5","11",0.185,11
"778","1282","CHE+DWT","T5","11",0.234,11
"779","1283","CHE+DWT","T5","11",0.336,11
"780","1284","CHE+DWT","T5","11",0.245,11
"781","1285","CHE+DWT","T5","11",0.098,11
"782","1286","CHE+DWT","T5","11",0.162,11
"783","1287","CHE+DWT","T5","11",0.265,11
"784","1288","CHE+DWT","T5","11",0.303,11
"785","1289","CHE+DWT","T5","11",0.367,11
"786","1291","CHE+DWT","T5","11",0.257,11
"787","1293","CHE+DWT","T5","11",0.037,11
"788","1294","CHE+DWT","T5","11",0.312,11
"789","1296","CHE+DWT","T5","11",0.097,11
"790","1298","CHE+DWT","T5","11",0.194,11
"791","1299","CHE+DWT","T5","11",0.185,11
"792","1300","CHE+DWT","T5","11",0.327,11
"793","1301","CHE+DWT","T5","11",0.284,11
"794","1302","CHE+DWT","T5","11",0.184,11
"795","1302","CHE+DWT","T5","24",0.185,24
"796","1303","CHE+DWT","T5","11",0.317,11
"797","1303","CHE+DWT","T5","24",0.269,24
"798","1303","CHE+DWT","T5","38",0.433,38
"799","1303","CHE+DWT","T5","46",0.609,46
"800","1303","CHE+DWT","T5","54",0.944,54
"801","1303","CHE+DWT","T5","60",1.029,60
"802","1303","CHE+DWT","T5","67",1.408,67
"803","1304","CHE+DWT","T5","11",0.252,11
"804","1305","CHE+DWT","T5","11",0.253,11
"805","1305","CHE+DWT","T5","18",0.229,18
"806","1305","CHE+DWT","T5","24",0.194,24
"807","1306","CHE+DWT","T5","24",0.28,24
"808","1307","CHE","T7","11",0.049,11
"809","1307","CHE","T7","18",0.097,18
"810","1307","CHE","T7","24",0.072,24
"811","1308","CHE","T7","11",0.187,11
"812","1308","CHE","T7","18",0.207,18
"813","1309","CHE","T7","11",0.078,11
"814","1309","CHE","T7","18",0.156,18
"815","1309","CHE","T7","24",0.124,24
"816","1309","CHE","T7","38",0.322,38
"817","1309","CHE","T7","46",0.547,46
"818","1309","CHE","T7","54",0.951,54
"819","1309","CHE","T7","60",0.83,60
"820","1309","CHE","T7","67",0.808,67
"821","1310","CHE","T7","11",0.16,11
"822","1310","CHE","T7","18",0.286,18
"823","1310","CHE","T7","24",0.341,24
"824","1310","CHE","T7","38",0.677,38
"825","1310","CHE","T7","46",1.376,46
"826","1310","CHE","T7","54",1.722,54
"827","1310","CHE","T7","60",2.253,60
"828","1310","CHE","T7","67",2.29,67
"829","1311","CHE","T7","11",0.226,11
"830","1311","CHE","T7","18",0.297,18
"831","1311","CHE","T7","24",0.327,24
"832","1311","CHE","T7","38",0.584,38
"833","1311","CHE","T7","46",1.362,46
"834","1311","CHE","T7","54",1.598,54
"835","1311","CHE","T7","60",1.975,60
"836","1311","CHE","T7","67",1.692,67
"837","1316","CHE","T7","11",0.098,11
"838","1316","CHE","T7","18",0.146,18
"839","1316","CHE","T7","24",0.16,24
"840","1316","CHE","T7","38",0.261,38
"841","1316","CHE","T7","46",0.525,46
"842","1316","CHE","T7","54",0.596,54
"843","1316","CHE","T7","60",0.674,60
"844","1316","CHE","T7","67",0.776,67
"845","1317","CHE","T7","11",0.12,11
"846","1317","CHE","T7","18",0.122,18
"847","1318","CHE","T7","11",0.199,11
"848","1318","CHE","T7","18",0.2,18
"849","1318","CHE","T7","24",0.261,24
"850","1318","CHE","T7","38",0.473,38
"851","1318","CHE","T7","46",0.852,46
"852","1318","CHE","T7","54",0.756,54
"853","1318","CHE","T7","60",1.436,60
"854","1318","CHE","T7","67",1.755,67
"855","1319","CHE","T7","11",0.069,11
"856","1319","CHE","T7","18",0.066,18
"857","1319","CHE","T7","24",0.091,24
"858","1319","CHE","T7","38",0.05,38
"859","1319","CHE","T7","46",0.089,46
"860","1320","CHE","T7","11",0.102,11
"861","1320","CHE","T7","18",0.114,18
"862","1320","CHE","T7","24",0.168,24
"863","1320","CHE","T7","38",0.228,38
"864","1320","CHE","T7","46",0.397,46
"865","1320","CHE","T7","54",0.525,54
"866","1320","CHE","T7","60",0.453,60
"867","1320","CHE","T7","67",0.452,67
"868","1321","CHE","T7","11",0.074,11
"869","1321","CHE","T7","18",0.039,18
"870","1322","CHE","T7","11",0.101,11
"871","1322","CHE","T7","18",0.192,18
"872","1322","CHE","T7","24",0.295,24
"873","1322","CHE","T7","38",0.48,38
"874","1322","CHE","T7","46",0.916,46
"875","1322","CHE","T7","54",1.391,54
"876","1322","CHE","T7","60",1.559,60
"877","1322","CHE","T7","67",1.572,67
"878","1325","CHE","T7","11",0.121,11
"879","1325","CHE","T7","18",0.311,18
"880","1325","CHE","T7","24",0.213,24
"881","1326","CHE","T7","11",0.354,11
"882","1326","CHE","T7","18",0.408,18
"883","1326","CHE","T7","24",0.356,24
"884","1326","CHE","T7","38",0.367,38
"885","1326","CHE","T7","46",0.618,46
"886","1326","CHE","T7","54",0.652,54
"887","1326","CHE","T7","60",0.738,60
"888","1326","CHE","T7","67",1.02,67
"889","1327","CHE","T7","11",0.203,11
"890","1327","CHE","T7","18",0.274,18
"891","1327","CHE","T7","24",0.298,24
"892","1327","CHE","T7","38",0.463,38
"893","1327","CHE","T7","46",0.487,46
"894","1327","CHE","T7","54",0.522,54
"895","1327","CHE","T7","60",0.658,60
"896","1327","CHE","T7","67",0.845,67
"897","1328","CHE","T7","11",0.143,11
"898","1328","CHE","T7","18",0.226,18
"899","1328","CHE","T7","24",0.26,24
"900","1329","CHE","T7","11",0.075,11
"901","1329","CHE","T7","18",0.118,18
"902","1331","CHE","T7","11",0.173,11
"903","1331","CHE","T7","18",0.222,18
"904","1331","CHE","T7","24",0.224,24
"905","1331","CHE","T7","38",0.414,38
"906","1331","CHE","T7","46",1.085,46
"907","1331","CHE","T7","54",1.388,54
"908","1331","CHE","T7","60",1.648,60
"909","1331","CHE","T7","67",2.146,67
"910","1332","CHE","T7","11",0.24,11
"911","1332","CHE","T7","18",0.227,18
"912","1332","CHE","T7","24",0.199,24
"913","1333","CHE","T7","11",0.246,11
"914","1333","CHE","T7","18",0.297,18
"915","1333","CHE","T7","38",0.735,38
"916","1333","CHE","T7","46",1.394,46
"917","1333","CHE","T7","54",1.442,54
"918","1333","CHE","T7","60",1.672,60
"919","1333","CHE","T7","67",2.533,67
"920","1334","CHE","T7","11",0.214,11
"921","1334","CHE","T7","18",0.326,18
"922","1334","CHE","T7","24",0.311,24
"923","1334","CHE","T7","38",0.474,38
"924","1334","CHE","T7","46",0.815,46
"925","1334","CHE","T7","54",1.209,54
"926","1334","CHE","T7","60",1.28,60
"927","1334","CHE","T7","67",1.193,67
"928","1335","CHE","T7","11",0.103,11
"929","1335","CHE","T7","18",0.061,18
"930","1336","CHE","T7","11",0.168,11
"931","1336","CHE","T7","18",0.208,18
"932","1337","CHE","T7","11",0.074,11
"933","1337","CHE","T7","18",0.131,18
"934","1337","CHE","T7","24",0.139,24
"935","1337","CHE","T7","38",0.229,38
"936","1337","CHE","T7","46",0.582,46
"937","1337","CHE","T7","54",0.459,54
"938","1337","CHE","T7","60",0.367,60
"939","1337","CHE","T7","67",0.473,67
"940","1338","CHE","T7","11",0.211,11
"941","1338","CHE","T7","18",0.311,18
"942","1338","CHE","T7","24",0.286,24
"943","1338","CHE","T7","38",0.605,38
"944","1338","CHE","T7","46",1.169,46
"945","1338","CHE","T7","54",2.045,54
"946","1338","CHE","T7","60",2.278,60
"947","1338","CHE","T7","67",2.326,67
"948","1339","CHE","T7","11",0.032,11
"949","1339","CHE","T7","18",0.029,18
"950","1340","CHE","T7","11",0.139,11
"951","1340","CHE","T7","18",0.185,18
"952","1340","CHE","T7","24",0.203,24
"953","1340","CHE","T7","38",0.204,38
"954","1340","CHE","T7","46",0.217,46
"955","1340","CHE","T7","54",0.168,54
"956","1340","CHE","T7","60",0.146,60
"957","1341","CHE","T7","11",0.228,11
"958","1341","CHE","T7","18",0.363,18
"959","1341","CHE","T7","24",0.332,24
"960","1341","CHE","T7","38",0.38,38
"961","1341","CHE","T7","46",0.776,46
"962","1341","CHE","T7","54",0.62,54
"963","1341","CHE","T7","60",0.531,60
"964","1341","CHE","T7","67",0.547,67
"965","1342","CHE","T7","11",0.099,11
"966","1342","CHE","T7","18",0.138,18
"967","1342","CHE","T7","24",0.124,24
"968","1342","CHE","T7","38",0.265,38
"969","1342","CHE","T7","46",0.527,46
"970","1342","CHE","T7","54",0.383,54
"971","1342","CHE","T7","60",0.311,60
"972","1342","CHE","T7","67",0.285,67
"973","1343","CHE","T7","11",0.137,11
"974","1343","CHE","T7","18",0.125,18
"975","1343","CHE","T7","24",0.207,24
"976","1343","CHE","T7","38",0.096,38
"977","1343","CHE","T7","46",0.252,46
"978","1343","CHE","T7","54",0.224,54
"979","1343","CHE","T7","60",0.28,60
"980","1343","CHE","T7","67",0.358,67
"981","1344","CHE","T7","11",0.127,11
"982","1344","CHE","T7","18",0.2,18
"983","1344","CHE","T7","24",0.274,24
"984","1344","CHE","T7","38",0.428,38
"985","1344","CHE","T7","46",0.72,46
"986","1344","CHE","T7","54",0.948,54
"987","1344","CHE","T7","60",0.985,60
"988","1344","CHE","T7","67",0.983,67
"989","1345","CHE","T7","11",0.113,11
"990","1345","CHE","T7","18",0.12,18
"991","1345","CHE","T7","24",0.097,24
"992","1345","CHE","T7","38",0.161,38
"993","1345","CHE","T7","46",0.36,46
"994","1345","CHE","T7","54",0.523,54
"995","1345","CHE","T7","60",0.347,60
"996","1345","CHE","T7","67",0.543,67
"997","1346","CHE","T7","11",0.088,11
"998","1346","CHE","T7","18",0.144,18
"999","1346","CHE","T7","24",0.115,24
"1000","1346","CHE","T7","38",0.202,38
"1001","1346","CHE","T7","46",0.362,46
"1002","1346","CHE","T7","54",0.419,54
"1003","1347","CHE","T7","11",0.179,11
"1004","1347","CHE","T7","18",0.157,18
"1005","1347","CHE","T7","24",0.192,24
"1006","1347","CHE","T7","38",0.312,38
"1007","1347","CHE","T7","46",0.64,46
"1008","1347","CHE","T7","54",0.282,54
"1009","1347","CHE","T7","60",0.266,60
"1010","1347","CHE","T7","67",0.429,67
"1011","1348","CHE","T7","11",0.155,11
"1012","1348","CHE","T7","18",0.175,18
"1013","1348","CHE","T7","24",0.226,24
"1014","1348","CHE","T7","38",0.416,38
"1015","1348","CHE","T7","46",0.804,46
"1016","1348","CHE","T7","54",0.974,54
"1017","1348","CHE","T7","60",0.975,60
"1018","1348","CHE","T7","67",0.82,67
"1019","1349","CHE","T7","11",0.13,11
"1020","1349","CHE","T7","18",0.18,18
"1021","1349","CHE","T7","24",0.168,24
"1022","1349","CHE","T7","38",0.289,38
"1023","1349","CHE","T7","46",1.045,46
"1024","1349","CHE","T7","54",0.971,54
"1025","1349","CHE","T7","60",0.991,60
"1026","1349","CHE","T7","67",0.75,67
"1027","1350","CHE","T7","11",0.144,11
"1028","1350","CHE","T7","18",0.104,18
"1029","1350","CHE","T7","24",0.057,24
"1030","1350","CHE","T7","38",0.066,38
"1031","1350","CHE","T7","46",0.086,46
"1032","1350","CHE","T7","54",0.1,54
"1033","1350","CHE","T7","60",0.133,60
"1034","1350","CHE","T7","67",0.165,67
"1035","1351","CHE","T7","11",0.093,11
"1036","1351","CHE","T7","18",0.142,18
"1037","1351","CHE","T7","24",0.102,24
"1038","1351","CHE","T7","38",0.203,38
"1039","1351","CHE","T7","46",0.25,46
"1040","1351","CHE","T7","54",0.282,54
"1041","1351","CHE","T7","60",0.257,60
"1042","1351","CHE","T7","67",0.285,67
"1043","1352","CHE","T7","11",0.172,11
"1044","1353","CHE","T7","11",0.118,11
"1045","1354","CHE","T7","11",0.119,11
"1046","1424","CWT+DHE","T11","11",0.294,11
"1047","1424","CWT+DHE","T11","18",0.28,18
"1048","1424","CWT+DHE","T11","24",0.248,24
"1049","1424","CWT+DHE","T11","38",0.389,38
"1050","1424","CWT+DHE","T11","46",0.603,46
"1051","1424","CWT+DHE","T11","54",0.641,54
"1052","1424","CWT+DHE","T11","60",0.554,60
"1053","1424","CWT+DHE","T11","67",0.983,67
"1054","1425","CWT+DHE","T11","11",0.301,11
"1055","1425","CWT+DHE","T11","18",0.226,18
"1056","1425","CWT+DHE","T11","24",0.237,24
"1057","1425","CWT+DHE","T11","38",0.442,38
"1058","1425","CWT+DHE","T11","46",0.742,46
"1059","1425","CWT+DHE","T11","54",1.083,54
"1060","1425","CWT+DHE","T11","60",1.189,60
"1061","1425","CWT+DHE","T11","67",1.29,67
"1062","1426","CWT+DHE","T11","11",0.281,11
"1063","1426","CWT+DHE","T11","18",0.291,18
"1064","1426","CWT+DHE","T11","24",0.31,24
"1065","1426","CWT+DHE","T11","38",0.523,38
"1066","1426","CWT+DHE","T11","46",0.919,46
"1067","1426","CWT+DHE","T11","54",1.215,54
"1068","1426","CWT+DHE","T11","60",1.75,60
"1069","1426","CWT+DHE","T11","67",1.512,67
"1070","1427","CWT+DHE","T11","11",0.21,11
"1071","1427","CWT+DHE","T11","18",0.217,18
"1072","1427","CWT+DHE","T11","24",0.274,24
"1073","1427","CWT+DHE","T11","38",0.52,38
"1074","1427","CWT+DHE","T11","46",0.805,46
"1075","1427","CWT+DHE","T11","54",1.054,54
"1076","1427","CWT+DHE","T11","60",2.056,60
"1077","1427","CWT+DHE","T11","67",1.863,67
"1078","1428","CWT+DHE","T11","11",0.33,11
"1079","1428","CWT+DHE","T11","18",0.29,18
"1080","1428","CWT+DHE","T11","54",2.155,54
"1081","1428","CWT+DHE","T11","60",2.338,60
"1082","1429","CWT+DHE","T11","11",0.209,11
"1083","1429","CWT+DHE","T11","18",0.194,18
"1084","1429","CWT+DHE","T11","24",0.207,24
"1085","1429","CWT+DHE","T11","38",0.237,38
"1086","1429","CWT+DHE","T11","46",0.597,46
"1087","1429","CWT+DHE","T11","54",0.544,54
"1088","1429","CWT+DHE","T11","60",0.842,60
"1089","1429","CWT+DHE","T11","67",0.815,67
"1090","1430","CWT+DHE","T11","11",0.267,11
"1091","1430","CWT+DHE","T11","18",0.284,18
"1092","1430","CWT+DHE","T11","24",0.313,24
"1093","1430","CWT+DHE","T11","38",0.496,38
"1094","1430","CWT+DHE","T11","46",0.725,46
"1095","1430","CWT+DHE","T11","54",0.71,54
"1096","1430","CWT+DHE","T11","60",1.021,60
"1097","1430","CWT+DHE","T11","67",1.286,67
"1098","1431","CWT+DHE","T11","11",0.266,11
"1099","1431","CWT+DHE","T11","18",0.236,18
