"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay","last"
"5995","3319","DHE","T24","38",0.483,38,"False"
"5996","3322","DHE","T24","38",0.367,38,"False"
"5997","3323","DHE","T24","38",0.349,38,"False"
"5998","3324","DHE","T24","38",0.48,38,"False"
"5999","3329","DHE","T24","38",0.249,38,"False"
"6000","3345","DHE","T24","38",0.237,38,"False"
"6001","3347","DHE","T24","38",0.763,38,"False"
"6002","3005","CWT+DWT","T26","38",0.529,38,"False"
"6003","3006","CWT+DWT","T26","38",0.388,38,"False"
"6004","3011","CWT+DWT","T26","38",0.648,38,"False"
"6005","3013","CWT+DWT","T26","38",0.727,38,"False"
"6006","3016","CWT+DWT","T26","38",0.28,38,"False"
"6007","3017","CWT+DWT","T26","38",0.572,38,"False"
"6008","3018","CWT+DWT","T26","38",0.582,38,"False"
"6009","3019","CWT+DWT","T26","38",0.469,38,"False"
"6010","3020","CWT+DWT","T26","38",0.412,38,"False"
"6011","3021","CWT+DWT","T26","38",0.296,38,"False"
"6012","3024","CWT+DWT","T26","38",1.221,38,"False"
"6013","3025","CWT+DWT","T26","38",0.794,38,"False"
"6014","3026","CWT+DWT","T26","38",0.324,38,"False"
"6015","3028","CWT+DWT","T26","38",0.533,38,"False"
"6016","3029","CWT+DWT","T26","38",0.75,38,"False"
"6017","3030","CWT+DWT","T26","38",0.507,38,"False"
"6018","3031","CWT+DWT","T26","38",0.185,38,"False"
"6019","3032","CWT+DWT","T26","38",0.77,38,"False"
"6020","3033","CWT+DWT","T26","38",0.587,38,"False"
"6021","3034","CWT+DWT","T26","38",0.491,38,"False"
"6022","3035","CWT+DWT","T26","38",0.648,38,"False"
"6023","3037","CWT+DWT","T26","38",0.66,38,"False"
"6024","3045","CWT+DWT","T26","38",0.508,38,"False"
"6025","3048","CWT+DWT","T26","38",0.606,38,"False"
"6026","3049","CWT+DWT","T26","38",0.921,38,"False"
"6027","3052","CWT+DWT","T26","38",0.553,38,"False"
"6028","3053","CWT+DWT","T26","38",0.195,38,"False"
"6029","3056","CWT+DWT","T26","38",0.378,38,"False"
"6030","3057","CWT+DWT","T26","38",0.422,38,"False"
"6031","3058","CWT+DWT","T26","38",0.155,38,"False"
"6032","3060","CWT+DWT","T26","38",0.423,38,"False"
"6033","3061","CWT+DWT","T26","38",0.325,38,"False"
"6034","3062","CWT+DWT","T26","38",0.206,38,"False"
"6035","3064","CWT+DWT","T26","38",0.236,38,"False"
"6036","3065","CWT+DWT","T26","38",1.214,38,"False"
"6037","3066","CWT+DWT","T26","38",0.51,38,"False"
"6038","3068","CWT+DWT","T26","38",0.149,38,"False"
"6039","3069","CWT+DWT","T26","38",0.565,38,"False"
"6040","3071","CWT+DWT","T26","38",0.501,38,"False"
